Pose/Time (ns),TEM-1/Ampicillin - PersScore 0.588 PoseScore 0.991,TEM-Ala237Arg/Ampicillin - PersScore 0.145 PoseScore 1.920
5.4,0.996939213,1.507910977
5.401,0.996989086,1.507953835
5.402,0.997013843,1.50810285
5.403,0.997014121,1.508230217
5.404,0.997017184,1.508429065
5.405,0.997053012,1.508579741
5.406,0.997101849,1.508702198
5.407,0.997125435,1.508752808
5.408,0.997173653,1.508835617
5.409,0.997208074,1.50890795
5.41,0.997170272,1.508961801
5.411,0.997253556,1.509076342
5.412,0.997291675,1.509141173
5.413,0.997409417,1.509207024
5.414,0.997508384,1.50929049
5.415,0.997545623,1.509401742
5.416,0.997611438,1.509485265
5.417,0.997628562,1.509515212
5.418,0.997654646,1.509679762
5.419,0.99770814,1.509836792
5.42,0.997753513,1.509920163
5.421,0.997818037,1.510062542
5.422,0.997810167,1.51021499
5.423,0.997849512,1.510378589
5.424,0.99793283,1.510532372
5.425,0.997997104,1.510677799
5.426,0.998099796,1.510784339
5.427,0.998177835,1.510941874
5.428,0.998277716,1.511040506
5.429,0.998372424,1.511158009
5.43,0.998495355,1.5112961
5.431,0.998552061,1.511428452
5.432,0.998556196,1.511608244
5.433,0.99856487,1.5116775
5.434,0.998606216,1.511721799
5.435,0.998652796,1.511866054
5.436,0.998675163,1.511924586
5.437,0.998728985,1.512052503
5.438,0.998788767,1.512137436
5.439,0.998835398,1.512180876
5.44,0.998871767,1.512336139
5.441,0.998956074,1.512521471
5.442,0.998992553,1.512651433
5.443,0.999032084,1.512737329
5.444,0.999043406,1.51290966
5.445,0.999040916,1.513059563
5.446,0.999103345,1.513231617
5.447,0.99910878,1.513415515
5.448,0.999121656,1.51356074
5.449,0.999160838,1.513636129
5.45,0.999229505,1.513807757
5.451,0.999245757,1.513971003
5.452,0.999290617,1.514097152
5.453,0.999340584,1.514223273
5.454,0.999404814,1.514278965
5.455,0.999495719,1.514463136
5.456,0.999509329,1.514628232
5.457,0.999588704,1.514740585
5.458,0.999653577,1.514814061
5.459,0.999734389,1.514897333
5.46,0.999778836,1.514953805
5.461,0.999847173,1.515031556
5.462,0.99990047,1.515180871
5.463,0.999932048,1.515336294
5.464,1.000006275,1.515476023
5.465,1.000059604,1.515603418
5.466,1.000061959,1.515701628
5.467,1.000100499,1.515750564
5.468,1.000153727,1.515925031
5.469,1.000232593,1.516107244
5.47,1.000283605,1.516238132
5.471,1.000347398,1.516325403
5.472,1.000437896,1.516438517
5.473,1.000509848,1.516513155
5.474,1.000594215,1.516657199
5.475,1.000707191,1.516735469
5.476,1.000776506,1.516870868
5.477,1.000777666,1.516953637
5.478,1.00075746,1.5170452
5.479,1.00072398,1.517177482
5.48,1.000760836,1.517278468
5.481,1.000706564,1.517411942
5.482,1.000723527,1.517550472
5.483,1.000756757,1.517716724
5.484,1.000791521,1.517807817
5.485,1.000786168,1.517948622
5.486,1.00077144,1.518061512
5.487,1.000778389,1.518276801
5.488,1.000837633,1.518354715
5.489,1.000886771,1.518533634
5.49,1.00094207,1.518729781
5.491,1.000946384,1.51895891
5.492,1.000981281,1.519158798
5.493,1.001007391,1.5193157
5.494,1.000989803,1.519468528
5.495,1.000990701,1.519642849
5.496,1.000955169,1.51982073
5.497,1.000991463,1.520004586
5.498,1.00092934,1.52014915
5.499,1.0009284,1.52032157
5.5,1.000987135,1.52046055
5.501,1.001040228,1.520563043
5.502,1.001078618,1.520711004
5.503,1.001096576,1.520924177
5.504,1.001067422,1.521094558
5.505,1.001069145,1.521183756
5.506,1.001090725,1.52126967
5.507,1.001153073,1.521398795
5.508,1.00115433,1.521622111
5.509,1.001210567,1.521778197
5.51,1.001269894,1.521929978
5.511,1.001353978,1.522128625
5.512,1.001412955,1.522308019
5.513,1.001470461,1.522430397
5.514,1.001511903,1.522550664
5.515,1.001578543,1.522653199
5.516,1.001649661,1.522789455
5.517,1.001684549,1.522995532
5.518,1.001748478,1.523175427
5.519,1.001748679,1.523340689
5.52,1.001747674,1.523478383
5.521,1.001736431,1.523587323
5.522,1.001701875,1.523683522
5.523,1.001735988,1.52382066
5.524,1.001713808,1.523942525
5.525,1.001734173,1.524096482
5.526,1.001777582,1.524280486
5.527,1.001786307,1.524482654
5.528,1.001805087,1.524627929
5.529,1.001873607,1.524816429
5.53,1.001971123,1.525023861
5.531,1.002032667,1.525194245
5.532,1.002111301,1.52542311
5.533,1.002191986,1.525727589
5.534,1.002311256,1.525905558
5.535,1.002358564,1.526166013
5.536,1.002397677,1.526389368
5.537,1.002472334,1.526496095
5.538,1.002518206,1.526649625
5.539,1.002569898,1.526764253
5.54,1.00266181,1.526866061
5.541,1.002704567,1.526978451
5.542,1.00278046,1.527061756
5.543,1.00278033,1.527149785
5.544,1.002726732,1.527310317
5.545,1.002741678,1.527501163
5.546,1.002756296,1.527772852
5.547,1.002767133,1.527954968
5.548,1.002761479,1.528153433
5.549,1.002764685,1.528341529
5.55,1.002714889,1.528557382
5.551,1.002652366,1.528803214
5.552,1.002582697,1.529045881
5.553,1.002561895,1.529276319
5.554,1.00253059,1.529542067
5.555,1.002546357,1.529807772
5.556,1.002547913,1.53004214
5.557,1.002492202,1.530260649
5.558,1.002522254,1.530489711
5.559,1.002577726,1.530700767
5.56,1.002648472,1.530953987
5.561,1.002598451,1.531141201
5.562,1.00254342,1.531372154
5.563,1.002511651,1.531502557
5.564,1.00247923,1.531570974
5.565,1.002438601,1.531790886
5.566,1.002415858,1.532044375
5.567,1.002390911,1.532278995
5.568,1.00239057,1.532358595
5.569,1.002385324,1.532577898
5.57,1.002347218,1.532721031
5.571,1.002374997,1.532800613
5.572,1.002367567,1.532927454
5.573,1.002374583,1.533058846
5.574,1.002405515,1.533288751
5.575,1.002374339,1.533490617
5.576,1.002408274,1.533687574
5.577,1.002412759,1.53386391
5.578,1.002389899,1.534049901
5.579,1.002378994,1.534159517
5.58,1.002318107,1.534255397
5.581,1.002357575,1.534398219
5.582,1.002428792,1.5345154
5.583,1.002437057,1.534679042
5.584,1.002455784,1.534871894
5.585,1.002527127,1.535041679
5.586,1.002554129,1.535162039
5.587,1.00258092,1.535244427
5.588,1.00263765,1.535338747
5.589,1.002617479,1.53551366
5.59,1.002607351,1.53566718
5.591,1.002605842,1.535779892
5.592,1.002568073,1.535940946
5.593,1.00251719,1.536156439
5.594,1.002542095,1.53639026
5.595,1.002525933,1.536619535
5.596,1.002514675,1.536845346
5.597,1.002556426,1.537013484
5.598,1.002583958,1.537094643
5.599,1.002598707,1.537267404
5.6,1.002637348,1.537409949
5.601,1.002697086,1.53751216
5.602,1.002701795,1.537708595
5.603,1.002671627,1.537802595
5.604,1.002645987,1.537995271
5.605,1.002599682,1.5382212
5.606,1.002572902,1.538364747
5.607,1.00261439,1.538550489
5.608,1.002623598,1.538744249
5.609,1.002639082,1.538855335
5.61,1.002715069,1.539080125
5.611,1.002740772,1.539330687
5.612,1.002669443,1.539538146
5.613,1.002715777,1.539655029
5.614,1.002753279,1.539833195
5.615,1.002751071,1.539898739
5.616,1.002742338,1.539934095
5.617,1.002768489,1.539987437
5.618,1.002830063,1.540171348
5.619,1.002865495,1.540264229
5.62,1.00288343,1.54038692
5.621,1.002911859,1.540575188
5.622,1.002920016,1.540697583
5.623,1.002821264,1.540973033
5.624,1.002821443,1.541099992
5.625,1.0027878,1.541219832
5.626,1.002727524,1.541487543
5.627,1.002773554,1.541617994
5.628,1.002753369,1.541764042
5.629,1.002742485,1.541884286
5.63,1.002653174,1.542127416
5.631,1.002614271,1.542340638
5.632,1.002629482,1.542438357
5.633,1.002679106,1.542718273
5.634,1.002695832,1.542845848
5.635,1.002756643,1.542960928
5.636,1.00282913,1.543101771
5.637,1.002907532,1.543291202
5.638,1.002941305,1.543494976
5.639,1.003017552,1.543743842
5.64,1.003054983,1.543878314
5.641,1.003033974,1.544086327
5.642,1.003061205,1.544259844
5.643,1.003064154,1.544443911
5.644,1.003033007,1.544561352
5.645,1.003139587,1.544755523
5.646,1.003231633,1.544972902
5.647,1.003315562,1.545204346
5.648,1.003290857,1.545370118
5.649,1.003216238,1.545578536
5.65,1.00316161,1.545768556
5.651,1.003230495,1.545894043
5.652,1.003283934,1.546050648
5.653,1.003347527,1.546174148
5.654,1.003393493,1.546345332
5.655,1.003456732,1.546424168
5.656,1.003475455,1.54654822
5.657,1.003506277,1.546774324
5.658,1.003517507,1.546952298
5.659,1.003594329,1.547183593
5.66,1.003589711,1.547354211
5.661,1.003611003,1.547494288
5.662,1.003695747,1.547604759
5.663,1.003722678,1.547697124
5.664,1.00374789,1.5478186
5.665,1.003764445,1.54802557
5.666,1.003772176,1.548270649
5.667,1.003746636,1.548515053
5.668,1.003731496,1.548747501
5.669,1.003716298,1.548895121
5.67,1.003727482,1.549138811
5.671,1.003780342,1.549297033
5.672,1.00382804,1.549443396
5.673,1.003832536,1.549576202
5.674,1.003896695,1.549702258
5.675,1.003935425,1.549802906
5.676,1.004050981,1.549888101
5.677,1.004014651,1.550091459
5.678,1.00407148,1.550124012
5.679,1.004018644,1.550253489
5.68,1.00401903,1.550373979
5.681,1.004046348,1.550436908
5.682,1.004143853,1.550572888
5.683,1.004170893,1.550689481
5.684,1.004132266,1.550793024
5.685,1.004127995,1.550935532
5.686,1.004159925,1.551030352
5.687,1.00414251,1.55118862
5.688,1.004139375,1.551317142
5.689,1.004188136,1.55143699
5.69,1.004227181,1.551527669
5.691,1.004167637,1.551592923
5.692,1.004157085,1.5516136
5.693,1.004160352,1.551720038
5.694,1.00409872,1.551792645
5.695,1.004117656,1.551874886
5.696,1.004074992,1.552025448
5.697,1.004063809,1.552152811
5.698,1.004036039,1.552332838
5.699,1.004038078,1.552472114
5.7,1.004041136,1.552678173
5.701,1.004062573,1.552838179
5.702,1.004040757,1.552956027
5.703,1.004011505,1.553043494
5.704,1.003963216,1.553204922
5.705,1.003929665,1.553340968
5.706,1.003946963,1.553421779
5.707,1.003878182,1.553625558
5.708,1.003802534,1.553702717
5.709,1.003789898,1.55383387
5.71,1.00375106,1.554007429
5.711,1.003779561,1.554320414
5.712,1.003763047,1.554623419
5.713,1.003725297,1.554854297
5.714,1.003769078,1.555095784
5.715,1.003842509,1.555386421
5.716,1.003857907,1.555611758
5.717,1.003861551,1.555814779
5.718,1.003900193,1.555957407
5.719,1.003889953,1.556091773
5.72,1.003950966,1.556267276
5.721,1.003988587,1.556407422
5.722,1.004043514,1.556661871
5.723,1.004043518,1.556829397
5.724,1.004113749,1.557032358
5.725,1.004166166,1.5572266
5.726,1.0042711,1.557472409
5.727,1.004316679,1.55767176
5.728,1.004383281,1.55795075
5.729,1.004434641,1.558169593
5.73,1.004498639,1.558356533
5.731,1.00455084,1.55845922
5.732,1.004596938,1.558582769
5.733,1.004582282,1.558732837
5.734,1.004572753,1.55892643
5.735,1.004581041,1.55916462
5.736,1.004555647,1.559324864
5.737,1.004582418,1.559487597
5.738,1.004666373,1.559657622
5.739,1.004738713,1.559784725
5.74,1.004794412,1.559968064
5.741,1.004856072,1.560171585
5.742,1.004911469,1.560331486
5.743,1.004982508,1.560617384
5.744,1.004987205,1.5609306
5.745,1.00502519,1.561192936
5.746,1.005033412,1.561377888
5.747,1.005051968,1.56161867
5.748,1.005033362,1.561874727
5.749,1.005032222,1.562124707
5.75,1.005089993,1.5623289
5.751,1.005151565,1.562415448
5.752,1.00522684,1.562477316
5.753,1.0053103,1.56261693
5.754,1.005409185,1.562847399
5.755,1.005483179,1.563099952
5.756,1.00554212,1.563273621
5.757,1.005618442,1.563439682
5.758,1.005704837,1.563730108
5.759,1.005792142,1.563957301
5.76,1.005864351,1.564236182
5.761,1.005926709,1.564438033
5.762,1.005971892,1.56458543
5.763,1.006039816,1.564795894
5.764,1.006078993,1.56505048
5.765,1.006158324,1.565337479
5.766,1.006241887,1.565590379
5.767,1.006324318,1.565839724
5.768,1.006364685,1.566128
5.769,1.006418433,1.56637609
5.77,1.006469245,1.566629813
5.771,1.006515236,1.566954806
5.772,1.006531019,1.567237376
5.773,1.006628521,1.567512551
5.774,1.006686921,1.567686284
5.775,1.006717165,1.567952028
5.776,1.006681747,1.567995832
5.777,1.006678132,1.568333762
5.778,1.006714042,1.568588208
5.779,1.006711522,1.568915978
5.78,1.006740601,1.569206757
5.781,1.006745398,1.569349344
5.782,1.006726445,1.569562421
5.783,1.006705507,1.569812942
5.784,1.006700551,1.570043693
5.785,1.006683264,1.570304992
5.786,1.006731777,1.570584659
5.787,1.006746231,1.570863267
5.788,1.006738653,1.57119576
5.789,1.006744779,1.571490295
5.79,1.006739795,1.571771909
5.791,1.006732325,1.572075344
5.792,1.006733139,1.572311192
5.793,1.006767011,1.572568947
5.794,1.006766167,1.572928701
5.795,1.006786108,1.573186185
5.796,1.006798066,1.573269247
5.797,1.006854165,1.573517075
5.798,1.006829271,1.573633619
5.799,1.006861053,1.573898585
5.8,1.00692559,1.574160312
5.801,1.006943747,1.574443029
5.802,1.006936207,1.57460814
5.803,1.00694802,1.574832207
5.804,1.006961421,1.575099983
5.805,1.007006635,1.575321444
5.806,1.007037376,1.575533946
5.807,1.007071835,1.575806971
5.808,1.007102964,1.57608193
5.809,1.007138527,1.57633109
5.81,1.007185672,1.57643729
5.811,1.007236875,1.57658924
5.812,1.007273463,1.576698448
5.813,1.007292524,1.576792781
5.814,1.00732759,1.576912041
5.815,1.007392489,1.577072232
5.816,1.007466634,1.577308936
5.817,1.007535206,1.577436516
5.818,1.007545108,1.577602961
5.819,1.007617795,1.577657294
5.82,1.007717554,1.577806447
5.821,1.007774205,1.577982831
5.822,1.00781691,1.578079506
5.823,1.007830922,1.578266294
5.824,1.007890524,1.578379205
5.825,1.007920733,1.578519011
5.826,1.007945198,1.578736981
5.827,1.007975166,1.579067539
5.828,1.007999995,1.579222873
5.829,1.008018822,1.579502883
5.83,1.008067929,1.579731985
5.831,1.008070946,1.579969733
5.832,1.008085554,1.580134437
5.833,1.008080879,1.580464268
5.834,1.008107741,1.580775417
5.835,1.008120596,1.580995597
5.836,1.008160528,1.581107847
5.837,1.0081816,1.581358498
5.838,1.008174103,1.581675103
5.839,1.008173094,1.581933546
5.84,1.008201653,1.582209945
5.841,1.008279211,1.582502975
5.842,1.008306202,1.582805405
5.843,1.008349685,1.583028675
5.844,1.008341205,1.583329887
5.845,1.008391373,1.583545201
5.846,1.00846145,1.583796788
5.847,1.008521495,1.584026773
5.848,1.008534735,1.584305672
5.849,1.008537043,1.584545072
5.85,1.008527189,1.584696315
5.851,1.008521299,1.584861546
5.852,1.008502596,1.585135067
5.853,1.008468012,1.585428706
5.854,1.008434485,1.585676962
5.855,1.008470534,1.585916611
5.856,1.008447426,1.586172127
5.857,1.008474331,1.586407939
5.858,1.00854276,1.586775834
5.859,1.008564544,1.587033465
5.86,1.008595092,1.587307367
5.861,1.008616276,1.587574763
5.862,1.008625401,1.587794994
5.863,1.008618117,1.587919747
5.864,1.008563973,1.588157629
5.865,1.008541038,1.588361769
5.866,1.008491951,1.588548262
5.867,1.008424706,1.588735873
5.868,1.00846403,1.588939467
5.869,1.008399982,1.58910495
5.87,1.008366191,1.589328338
5.871,1.008337358,1.589532093
5.872,1.008282267,1.589822354
5.873,1.008310559,1.590069543
5.874,1.008348539,1.590207728
5.875,1.008347562,1.590461752
5.876,1.008327272,1.590751639
5.877,1.008383358,1.591053953
5.878,1.008450013,1.591334651
5.879,1.008393495,1.591607905
5.88,1.008442157,1.591859846
5.881,1.008505398,1.592090259
5.882,1.008576776,1.592386028
5.883,1.008533809,1.592645335
5.884,1.008505574,1.59281623
5.885,1.008612323,1.593041976
5.886,1.008624716,1.593269984
5.887,1.008604033,1.593525328
5.888,1.008641519,1.59382982
5.889,1.008651737,1.594030684
5.89,1.008711657,1.594313018
5.891,1.008643884,1.594463653
5.892,1.008582123,1.59467546
5.893,1.008623186,1.594907698
5.894,1.008579087,1.595096921
5.895,1.008648246,1.595337152
5.896,1.008576761,1.595524875
5.897,1.008599107,1.595719154
5.898,1.008574011,1.595932508
5.899,1.008582778,1.596124811
5.9,1.008596156,1.596357313
5.901,1.008572037,1.596459805
5.902,1.008525386,1.596560565
5.903,1.008529306,1.596687166
5.904,1.00854694,1.596808419
5.905,1.008504815,1.597006067
5.906,1.008533674,1.597018746
5.907,1.008569044,1.597035581
5.908,1.008576916,1.597105509
5.909,1.008561404,1.597277562
5.91,1.008532739,1.59737139
5.911,1.008566966,1.597466936
5.912,1.008612501,1.59757425
5.913,1.008629116,1.597660648
5.914,1.008626143,1.597765632
5.915,1.008684448,1.597898476
5.916,1.00867722,1.598016301
5.917,1.008619946,1.598190935
5.918,1.008638444,1.598314504
5.919,1.008609792,1.598454515
5.92,1.008595004,1.598642342
5.921,1.008600092,1.59880401
5.922,1.008586534,1.598975823
5.923,1.008581014,1.599118765
5.924,1.008548657,1.599264626
5.925,1.008535925,1.599400865
5.926,1.008494965,1.599483538
5.927,1.008453826,1.599668644
5.928,1.008423269,1.599829773
5.929,1.008372715,1.60002561
5.93,1.008359382,1.600196707
5.931,1.008322725,1.600385324
5.932,1.008290823,1.600495503
5.933,1.008225369,1.600682181
5.934,1.00816232,1.600868606
5.935,1.008140845,1.601097487
5.936,1.00814939,1.601257775
5.937,1.008192248,1.601411136
5.938,1.008200128,1.601746722
5.939,1.008191977,1.602062693
5.94,1.008206803,1.602340007
5.941,1.00825119,1.602582093
5.942,1.008294706,1.602845017
5.943,1.008329121,1.603053631
5.944,1.008368617,1.603140772
5.945,1.008374737,1.603225122
5.946,1.008368408,1.603346634
5.947,1.008323194,1.603475101
5.948,1.008346001,1.603695528
5.949,1.008335141,1.603780822
5.95,1.008320309,1.603966705
5.951,1.008377632,1.604130571
5.952,1.00840167,1.604303982
5.953,1.008407271,1.604357393
5.954,1.008418064,1.604497568
5.955,1.008450255,1.604686861
5.956,1.008482084,1.60488231
5.957,1.008473477,1.605080552
5.958,1.00851391,1.605266959
5.959,1.008484379,1.605436936
5.96,1.008499087,1.605610622
5.961,1.008560088,1.605803674
5.962,1.008550665,1.605992193
5.963,1.008514239,1.60616988
5.964,1.00847163,1.606349132
5.965,1.008468327,1.60651052
5.966,1.008428151,1.606728214
5.967,1.0084525,1.606935918
5.968,1.008501259,1.607147013
5.969,1.00847784,1.607252277
5.97,1.008490674,1.607414675
5.971,1.008438925,1.607567807
5.972,1.00844838,1.607730176
5.973,1.00847377,1.607873835
5.974,1.00848649,1.607988215
5.975,1.008502577,1.608099676
5.976,1.008487423,1.608280119
5.977,1.008512108,1.608464225
5.978,1.00856135,1.608629745
5.979,1.008582836,1.608796009
5.98,1.008618942,1.608889309
5.981,1.008640432,1.60902011
5.982,1.008652838,1.609242083
5.983,1.008682436,1.609460191
5.984,1.008750582,1.609624433
5.985,1.008794529,1.609745073
5.986,1.008850871,1.60993784
5.987,1.008894097,1.610098907
5.988,1.008951715,1.61024517
5.989,1.009006989,1.610415484
5.99,1.009011938,1.610520204
5.991,1.009041175,1.610600405
5.992,1.00907256,1.61069845
5.993,1.009071792,1.610823965
5.994,1.009096029,1.610897967
5.995,1.009112234,1.611033882
5.996,1.009141254,1.611125007
5.997,1.009177049,1.611238993
5.998,1.009228669,1.61135149
5.999,1.009280159,1.611513732
6,1.009323682,1.611670364
6.001,1.009310605,1.611812805
6.002,1.009337045,1.611962856
6.003,1.009356101,1.612101284
6.004,1.009373111,1.612261943
6.005,1.009389271,1.6124125
6.006,1.009393963,1.612543369
6.007,1.009375438,1.612691732
6.008,1.009371277,1.612824432
6.009,1.009372734,1.612863001
6.01,1.009344333,1.612923733
6.011,1.009365727,1.613040271
6.012,1.009297755,1.613104291
6.013,1.00927242,1.613250367
6.014,1.00924626,1.613363096
6.015,1.009281672,1.61345737
6.016,1.009309088,1.613608962
6.017,1.009278303,1.613732549
6.018,1.009271093,1.613854116
6.019,1.009250193,1.613962906
6.02,1.009263692,1.6141108
6.021,1.009267201,1.614280072
6.022,1.009230906,1.614427265
6.023,1.00925102,1.614636662
6.024,1.0093021,1.61474146
6.025,1.009329824,1.614937445
6.026,1.009370062,1.615029303
6.027,1.009401045,1.615158285
6.028,1.009369467,1.615284819
6.029,1.009285373,1.615436574
6.03,1.009296801,1.615596836
6.031,1.009345294,1.615691514
6.032,1.009380847,1.615786576
6.033,1.009377818,1.615881845
6.034,1.009382191,1.615982183
6.035,1.009406484,1.616081018
6.036,1.009412701,1.61618264
6.037,1.009458396,1.616331873
6.038,1.009509081,1.616456971
6.039,1.009583234,1.616653519
6.04,1.009643896,1.616793673
6.041,1.009686697,1.617040258
6.042,1.009753449,1.617238494
6.043,1.009782153,1.617411992
6.044,1.00977066,1.617544713
6.045,1.009814036,1.617746353
6.046,1.00991222,1.617871155
6.047,1.009929791,1.617974367
6.048,1.009927796,1.618132943
6.049,1.009931668,1.618243909
6.05,1.009928549,1.618387978
6.051,1.009904486,1.618495561
6.052,1.009909924,1.618634672
6.053,1.009933002,1.618803373
6.054,1.009965866,1.618918189
6.055,1.009977381,1.619103499
6.056,1.010064906,1.619299162
6.057,1.010081975,1.619374806
6.058,1.010112395,1.619472812
6.059,1.01018131,1.619722541
6.06,1.010189192,1.619847759
6.061,1.010176849,1.619943868
6.062,1.010203776,1.620045423
6.063,1.010269788,1.620184285
6.064,1.010296884,1.620460916
6.065,1.010356867,1.620679896
6.066,1.010395369,1.620915998
6.067,1.010402398,1.621058225
6.068,1.010480195,1.621354577
6.069,1.0105093,1.621623251
6.07,1.010529892,1.621782407
6.071,1.010598872,1.621976633
6.072,1.010632493,1.622232947
6.073,1.010654479,1.622486792
6.074,1.010715329,1.622714766
6.075,1.010711157,1.622920316
6.076,1.010721344,1.623166272
6.077,1.010783969,1.623439248
6.078,1.010775695,1.623668817
6.079,1.010782116,1.623898032
6.08,1.010765476,1.624192282
6.081,1.010753029,1.624422303
6.082,1.010752021,1.624641333
6.083,1.010732485,1.624877125
6.084,1.010727181,1.625109052
6.085,1.010738526,1.625267393
6.086,1.010769967,1.625437241
6.087,1.010785328,1.625715585
6.088,1.01084135,1.625977807
6.089,1.010911137,1.626271198
6.09,1.010948546,1.626583882
6.091,1.01097003,1.626857562
6.092,1.010973929,1.627182153
6.093,1.010988183,1.627448611
6.094,1.011003102,1.627703861
6.095,1.011022675,1.62797701
6.096,1.010990636,1.628274637
6.097,1.011024611,1.628531713
6.098,1.011052625,1.628840171
6.099,1.011069761,1.629114627
6.1,1.011106376,1.629407991
6.101,1.011170966,1.629721613
6.102,1.01121844,1.629939118
6.103,1.011211464,1.630164657
6.104,1.011235828,1.630440097
6.105,1.011199498,1.630563202
6.106,1.011270432,1.630827041
6.107,1.01132695,1.631064868
6.108,1.01137041,1.631287317
6.109,1.011425325,1.631446181
6.11,1.011403657,1.631688151
6.111,1.011415267,1.631887504
6.112,1.011407413,1.632109572
6.113,1.011418094,1.632336617
6.114,1.011433724,1.632521871
6.115,1.011420218,1.632780799
6.116,1.011445556,1.633068447
6.117,1.011471153,1.633367427
6.118,1.011555359,1.633634479
6.119,1.01164664,1.633857679
6.12,1.011711647,1.634115506
6.121,1.011721991,1.634420954
6.122,1.011703264,1.634584995
6.123,1.011673086,1.634847418
6.124,1.011646414,1.635063595
6.125,1.011612661,1.635260168
6.126,1.011600231,1.63535202
6.127,1.011584275,1.635509791
6.128,1.011618977,1.635721435
6.129,1.01158613,1.635962927
6.13,1.011576274,1.636164262
6.131,1.011597161,1.636355338
6.132,1.01158209,1.636583998
6.133,1.011577272,1.636838531
6.134,1.011602195,1.637004097
6.135,1.011641536,1.63719895
6.136,1.011667921,1.637378798
6.137,1.011681876,1.637611677
6.138,1.011680564,1.637857303
6.139,1.01171693,1.638062821
6.14,1.011698841,1.6383263
6.141,1.011708941,1.638516317
6.142,1.011719875,1.638689904
6.143,1.011698905,1.638844138
6.144,1.011696128,1.638977736
6.145,1.011731006,1.639151642
6.146,1.011711456,1.639398723
6.147,1.0117044,1.639627965
6.148,1.011663124,1.639894818
6.149,1.011646134,1.639987712
6.15,1.011651465,1.640178897
6.151,1.011655608,1.640442321
6.152,1.011671556,1.640736427
6.153,1.011637111,1.641004702
6.154,1.011621076,1.641188662
6.155,1.01159977,1.641372279
6.156,1.011601488,1.641493599
6.157,1.011572018,1.641660559
6.158,1.011572824,1.641825007
6.159,1.0115767,1.642099566
6.16,1.011604515,1.64235612
6.161,1.011585577,1.642612234
6.162,1.011567086,1.642843534
6.163,1.011593972,1.643126185
6.164,1.011568993,1.643409829
6.165,1.011541428,1.643716294
6.166,1.011547013,1.643965561
6.167,1.01150494,1.644246343
6.168,1.01150131,1.644466997
6.169,1.011457681,1.644703481
6.17,1.011459534,1.644909565
6.171,1.011421812,1.645158132
6.172,1.011411704,1.645382271
6.173,1.011416477,1.645663681
6.174,1.011424104,1.645772039
6.175,1.011380848,1.645864317
6.176,1.011446154,1.645978581
6.177,1.011462487,1.646088796
6.178,1.011436856,1.64624472
6.179,1.011495762,1.646404408
6.18,1.011491852,1.646452684
6.181,1.011458811,1.646532942
6.182,1.011390114,1.646684832
6.183,1.011319159,1.646789303
6.184,1.011361349,1.646957289
6.185,1.011362568,1.647082927
6.186,1.011395773,1.647160145
6.187,1.011390169,1.647349575
6.188,1.011375828,1.647540671
6.189,1.011433851,1.647686288
6.19,1.011458279,1.647768665
6.191,1.011488791,1.647944542
6.192,1.011546787,1.648098439
6.193,1.011552061,1.64836794
6.194,1.011566393,1.648470234
6.195,1.011600675,1.648670105
6.196,1.011654828,1.648901414
6.197,1.011695857,1.649178413
6.198,1.011729403,1.64940489
6.199,1.011801409,1.649792326
6.2,1.011819299,1.650000442
6.201,1.011831385,1.650231493
6.202,1.011835395,1.650454011
6.203,1.011883052,1.650552936
6.204,1.011913996,1.650697894
6.205,1.011958358,1.650941978
6.206,1.011968849,1.651115301
6.207,1.012025621,1.651303694
6.208,1.012058492,1.651433014
6.209,1.012044942,1.651634195
6.21,1.012077708,1.651795201
6.211,1.012078664,1.651983107
6.212,1.012082428,1.652051044
6.213,1.012036679,1.652131594
6.214,1.012044301,1.652152731
6.215,1.012019981,1.65227498
6.216,1.012053409,1.652328312
6.217,1.01210339,1.652435107
6.218,1.012109888,1.652540335
6.219,1.012145409,1.652630946
6.22,1.01217863,1.652692768
6.221,1.012211751,1.652782719
6.222,1.012262057,1.652845402
6.223,1.012289126,1.652976726
6.224,1.012299364,1.653097468
6.225,1.012298673,1.653246199
6.226,1.012275442,1.653383528
6.227,1.012311504,1.653462706
6.228,1.01228526,1.653525838
6.229,1.012311451,1.653598299
6.23,1.012351654,1.653704164
6.231,1.01237554,1.653847202
6.232,1.012412272,1.653920032
6.233,1.012385579,1.654033105
6.234,1.012418337,1.654197563
6.235,1.012445603,1.654321869
6.236,1.012440137,1.654416031
6.237,1.012422926,1.654518784
6.238,1.012409154,1.654608685
6.239,1.012497542,1.654692224
6.24,1.012516838,1.654791162
6.241,1.012510863,1.654908012
6.242,1.012556905,1.655054981
6.243,1.012573806,1.655122824
6.244,1.012608545,1.655226283
6.245,1.012644359,1.655326838
6.246,1.012707941,1.655378147
6.247,1.012768664,1.655418837
6.248,1.012839318,1.655468476
6.249,1.012904769,1.65554583
6.25,1.012923482,1.655583807
6.251,1.012921273,1.655618411
6.252,1.012984207,1.655649388
6.253,1.013004819,1.655683477
6.254,1.013024587,1.655772755
6.255,1.013076108,1.655796438
6.256,1.013100534,1.655862642
6.257,1.013152449,1.655955908
6.258,1.013237914,1.656100131
6.259,1.013278908,1.656173883
6.26,1.013318943,1.656257445
6.261,1.013358105,1.656339929
6.262,1.013418496,1.656353849
6.263,1.013436934,1.656455245
6.264,1.013478444,1.656479964
6.265,1.01351541,1.656506425
6.266,1.013561254,1.656540746
6.267,1.013603483,1.656534592
6.268,1.013666443,1.656600196
6.269,1.013686999,1.65668383
